"length","gene_id","gene_name"
7474,"ENSG00000114473.12","IQCG"
5171,"ENSG00000114480.11","GBE1"
3764,"ENSG00000114487.8","MORC1"
7579,"ENSG00000114491.12","UMPS"
5114,"ENSG00000114503.9","NCBP2"
2709,"ENSG00000114520.9","SNX4"
6021,"ENSG00000114529.11","C3orf52"
9993,"ENSG00000114541.13","FRMD4B"
6592,"ENSG00000114544.14","SLC41A3"
4048,"ENSG00000114547.8","ROPN1B"
10944,"ENSG00000114554.10","PLXNA1"
5130,"ENSG00000114573.8","ATP6V1A"
6149,"ENSG00000114626.16","ABTB1"
2186,"ENSG00000114631.10","PODXL2"
2266,"ENSG00000114638.6","UPK1B"
4366,"ENSG00000114646.8","CSPG5"
7064,"ENSG00000114648.10","KLHL18"
6301,"ENSG00000114650.17","SCAP"
2945,"ENSG00000114654.7","EFCC1"
7811,"ENSG00000114656.9","KIAA1257"
5355,"ENSG00000114670.12","NEK11"
2715,"ENSG00000114686.7","MRPL3"
4227,"ENSG00000114698.13","PLSCR4"
19425,"ENSG00000114735.8","HEMK1"
5112,"ENSG00000114737.14","CISH"
3921,"ENSG00000114738.9","MAPKAPK3"
15744,"ENSG00000114739.12","ACVR2B"
7488,"ENSG00000114742.12","WDR48"
4901,"ENSG00000114744.7","COMMD2"
6256,"ENSG00000114745.12","GORASP1"
10236,"ENSG00000114757.17","PEX5L"
1578,"ENSG00000114767.6","RRP9"
11441,"ENSG00000114770.15","ABCC5"
1668,"ENSG00000114771.12","AADAC"
3161,"ENSG00000114779.18","ABHD14B"
1912,"ENSG00000114784.3","EIF1B"
2164,"ENSG00000114786.14","ABHD14A-ACY1"
5489,"ENSG00000114790.11","ARHGEF26"
8650,"ENSG00000114796.14","KLHL24"
7173,"ENSG00000114805.15","PLCH1"
7384,"ENSG00000114812.11","VIPR1"
13872,"ENSG00000114841.16","DNAH1"
4627,"ENSG00000114850.5","SSR3"
3781,"ENSG00000114853.12","ZBTB47"
1168,"ENSG00000114854.6","TNNC1"
17356,"ENSG00000114857.16","NKTR"
4290,"ENSG00000114859.13","CLCN2"
13628,"ENSG00000114861.17","FOXP1"
8257,"ENSG00000114867.18","EIF4G1"
5324,"ENSG00000114902.12","SPCS1"
6391,"ENSG00000114904.11","NEK4"
5091,"ENSG00000114923.15","SLC4A3"
14373,"ENSG00000114933.14","INO80D"
1915,"ENSG00000114942.12","EEF1B2"
6421,"ENSG00000114948.11","ADAM23"
1455,"ENSG00000114956.18","DGUOK"
6440,"ENSG00000114978.16","MOB1A"
9015,"ENSG00000114982.16","KANSL3"
2709,"ENSG00000114988.10","LMAN2L"
5005,"ENSG00000114993.14","RTKN"
15732,"ENSG00000114999.7","TTL"
2124,"ENSG00000115008.5","IL1A"
1343,"ENSG00000115009.10","CCL20"
10832,"ENSG00000115020.15","PIKFYVE"
7870,"ENSG00000115041.11","KCNIP3"
5665,"ENSG00000115042.8","FAHD2A"
6929,"ENSG00000115053.14","NCL"
2892,"ENSG00000115073.7","ACTR1B"
7445,"ENSG00000115084.11","SLC35F5"
5111,"ENSG00000115085.12","ZAP70"
12049,"ENSG00000115091.10","ACTR3"
4562,"ENSG00000115107.18","STEAP3"
9281,"ENSG00000115109.12","EPB41L5"
9372,"ENSG00000115112.7","TFCP2L1"
1197,"ENSG00000115128.6","SF3B6"
2312,"ENSG00000115129.12","TP53I3"
5624,"ENSG00000115137.10","DNAJC27"
1538,"ENSG00000115138.9","POMC"
7005,"ENSG00000115145.8","STAM2"
7885,"ENSG00000115155.15","OTOF"
7155,"ENSG00000115159.14","GPD2"
1983,"ENSG00000115163.13","CENPA"
3428,"ENSG00000115165.8","CYTIP"
3990,"ENSG00000115170.12","ACVR1"
14921,"ENSG00000115183.12","TANC1"
5978,"ENSG00000115194.9","SLC30A3"
5625,"ENSG00000115204.13","MPV17"
5839,"ENSG00000115207.12","GTF3C2"
5341,"ENSG00000115211.14","EIF2B4"
5329,"ENSG00000115216.12","NRBP1"
6357,"ENSG00000115221.9","ITGB6"
1982,"ENSG00000115226.8","FNDC4"
7901,"ENSG00000115232.12","ITGA4"
7698,"ENSG00000115233.10","PSMD14"
3765,"ENSG00000115234.9","SNX17"
6299,"ENSG00000115239.20","GPR75-ASB3"
4092,"ENSG00000115241.10","PPM1G"
6322,"ENSG00000115252.17","PDE1A"
2449,"ENSG00000115255.9","REEP6"
3792,"ENSG00000115257.14","PCSK4"
2387,"ENSG00000115263.13","GCG"
12610,"ENSG00000115266.10","APC2"
4528,"ENSG00000115267.5","IFIH1"
2137,"ENSG00000115268.8","RPS15"
3664,"ENSG00000115271.9","GCA"
1522,"ENSG00000115274.13","INO80B"
3234,"ENSG00000115275.10","MOGS"
5094,"ENSG00000115282.18","TTC31"
7533,"ENSG00000115286.18","NDUFS7"
2629,"ENSG00000115289.11","PCGF1"
2958,"ENSG00000115290.8","GRB14"
7775,"ENSG00000115295.18","CLIP4"
2775,"ENSG00000115297.10","TLX2"
18504,"ENSG00000115306.14","SPTBN1"
2634,"ENSG00000115307.15","AUP1"
6644,"ENSG00000115310.16","RTN4"
3001,"ENSG00000115317.10","HTRA2"
4363,"ENSG00000115318.10","LOXL3"
3049,"ENSG00000115325.12","DOK1"
4686,"ENSG00000115339.12","GALNT3"
2151,"ENSG00000115350.10","POLE4"
5308,"ENSG00000115353.9","TACR1"
14537,"ENSG00000115355.14","CCDC88A"
4383,"ENSG00000115361.6","ACADL"
2744,"ENSG00000115363.12","EVA1A"
4601,"ENSG00000115364.12","MRPL19"
5254,"ENSG00000115365.10","LANCL1"
5066,"ENSG00000115368.8","WDR75"
3962,"ENSG00000115380.17","EFEMP1"
1725,"ENSG00000115386.5","REG1A"
2412,"ENSG00000115392.10","FANCL"
17315,"ENSG00000115414.17","FN1"
6053,"ENSG00000115415.17","STAT1"
9827,"ENSG00000115419.11","GLS"
8501,"ENSG00000115421.11","PAPOLG"
13514,"ENSG00000115423.17","DNAH6"
3182,"ENSG00000115425.12","PECR"
2230,"ENSG00000115446.10","UNC50"
4767,"ENSG00000115457.8","IGFBP2"
7259,"ENSG00000115459.16","ELMOD3"
6442,"ENSG00000115461.4","IGFBP5"
18125,"ENSG00000115464.13","USP34"
3052,"ENSG00000115468.10","EFHD1"
2977,"ENSG00000115474.6","KCNJ13"
2830,"ENSG00000115484.13","CCT4"
9098,"ENSG00000115486.10","GGCX"
1143,"ENSG00000115488.3","NEU2"
8219,"ENSG00000115504.13","EHBP1"
4833,"ENSG00000115507.8","OTX1"
2816,"ENSG00000115514.10","TXNDC9"
2722,"ENSG00000115520.7","COQ10B"
3051,"ENSG00000115523.15","GNLY"
9164,"ENSG00000115524.14","SF3B1"
5549,"ENSG00000115525.15","ST3GAL5"
4487,"ENSG00000115526.9","CHST10"
1831,"ENSG00000115539.12","PDCL3"
4296,"ENSG00000115540.13","MOB4"
1977,"ENSG00000115541.9","HSPE1"
13423,"ENSG00000115548.15","KDM3A"
5867,"ENSG00000115556.12","PLCD4"
7183,"ENSG00000115561.13","CHMP3"
6994,"ENSG00000115568.14","ZNF142"
3073,"ENSG00000115590.12","IL1R2"
3334,"ENSG00000115592.10","PRKAG3"
4600,"ENSG00000115593.13","SMYD1"
7083,"ENSG00000115594.10","IL1R1"
1703,"ENSG00000115596.3","WNT6"
2644,"ENSG00000115598.8","IL1RL2"
5746,"ENSG00000115602.15","IL1RL1"
4353,"ENSG00000115604.9","IL18R1"
2966,"ENSG00000115607.8","IL18RAP"
5984,"ENSG00000115616.2","SLC9A2"
6626,"ENSG00000115641.17","FHL2"
7514,"ENSG00000115648.12","MLPH"
2760,"ENSG00000115649.14","CNPPD1"
7023,"ENSG00000115652.13","UXS1"
5205,"ENSG00000115657.11","ABCB6"
4368,"ENSG00000115661.12","STK16"
5168,"ENSG00000115665.7","SLC5A7"
12182,"ENSG00000115677.15","HDLBP"
3781,"ENSG00000115685.13","PPP1R7"
10686,"ENSG00000115687.12","PASK"
7584,"ENSG00000115694.13","STK25"
6841,"ENSG00000115705.19","TPO"
2495,"ENSG00000115718.16","PROC"
2205,"ENSG00000115738.8","ID2"
4064,"ENSG00000115750.15","TAF1B"
6237,"ENSG00000115756.11","HPCAL1"
2968,"ENSG00000115758.11","ODC1"
17723,"ENSG00000115760.12","BIRC6"
3824,"ENSG00000115761.14","NOL10"
6728,"ENSG00000115762.15","PLEKHB2"
5340,"ENSG00000115806.11","GORASP2"
8345,"ENSG00000115808.10","STRN"
3629,"ENSG00000115816.12","CEBPZ"
10244,"ENSG00000115825.8","PRKD3"
7657,"ENSG00000115827.12","DCAF17"
2599,"ENSG00000115828.14","QPCT"
6629,"ENSG00000115839.16","RAB3GAP1"
5169,"ENSG00000115840.12","SLC25A12"
5999,"ENSG00000115841.18","RMDN2"
2970,"ENSG00000115844.9","DLX2"
6586,"ENSG00000115850.8","LCT"
4014,"ENSG00000115866.9","DARS"
4045,"ENSG00000115875.17","SRSF7"
3595,"ENSG00000115884.9","SDC1"
8013,"ENSG00000115896.14","PLCL1"
6939,"ENSG00000115902.9","SLC1A4"
9263,"ENSG00000115904.11","SOS1"
17600,"ENSG00000115919.13","KYNU"
9121,"ENSG00000115935.15","WIPF1"
5835,"ENSG00000115942.7","ORC2"
5605,"ENSG00000115944.13","COX7A2L"
2674,"ENSG00000115946.6","PNO1"
8915,"ENSG00000115947.12","ORC4"
3314,"ENSG00000115956.9","PLEK"
3594,"ENSG00000115963.12","RND3"
5751,"ENSG00000115966.15","ATF2"
14220,"ENSG00000115970.17","THADA"
23608,"ENSG00000115977.17","AAK1"
7627,"ENSG00000115993.10","TRAK2"
3630,"ENSG00000115998.6","C2orf42"
6607,"ENSG00000116001.14","TIA1"
5870,"ENSG00000116005.10","PCYOX1"
1680,"ENSG00000116014.8","KISS1R"
7302,"ENSG00000116016.12","EPAS1"
7210,"ENSG00000116017.9","ARID3A"
2164,"ENSG00000116030.15","SUMO1"
1869,"ENSG00000116031.8","CD207"
3281,"ENSG00000116032.5","GRIN3B"
1147,"ENSG00000116035.2","VAX2"
2653,"ENSG00000116039.10","ATP6V1B1"
5979,"ENSG00000116044.14","NFE2L2"
10993,"ENSG00000116062.13","MSH6"
14193,"ENSG00000116095.9","PLEKHA3"
1480,"ENSG00000116096.5","SPR"
7554,"ENSG00000116106.10","EPHA4"
10382,"ENSG00000116117.16","PARD3B"
3369,"ENSG00000116120.9","FARSB"
14054,"ENSG00000116127.16","ALMS1"
6420,"ENSG00000116128.8","BCL9"
8246,"ENSG00000116132.10","PRRX1"
4250,"ENSG00000116133.10","DHCR24"
8563,"ENSG00000116138.11","DNAJC16"
5417,"ENSG00000116141.14","MARK1"
12960,"ENSG00000116147.15","TNR"
11337,"ENSG00000116151.12","MORN1"
1691,"ENSG00000116157.5","GPX7"
4511,"ENSG00000116161.16","CACYBP"
8305,"ENSG00000116171.15","SCP2"
1255,"ENSG00000116176.6","TPSG1"
10930,"ENSG00000116183.9","PAPPA2"
9178,"ENSG00000116191.16","RALGPS2"
3403,"ENSG00000116194.11","ANGPTL1"
7876,"ENSG00000116198.11","CEP104"
6039,"ENSG00000116199.10","FAM20B"
12165,"ENSG00000116205.9","TCEANC2"
9149,"ENSG00000116209.10","TMEM59"
2411,"ENSG00000116212.13","LRRC42"
7604,"ENSG00000116213.14","WRAP73"
1874,"ENSG00000116218.11","NPHS2"
2549,"ENSG00000116221.14","MRPL37"
4910,"ENSG00000116237.14","ICMT"
4900,"ENSG00000116251.8","RPL22"
9890,"ENSG00000116254.16","CHD5"
9311,"ENSG00000116260.15","QSOX1"
5895,"ENSG00000116266.9","STXBP3"
3681,"ENSG00000116273.5","PHF13"
4186,"ENSG00000116285.11","ERRFI1"
2397,"ENSG00000116288.11","PARK7"
9300,"ENSG00000116299.15","KIAA1324"
9345,"ENSG00000116329.9","OPRD1"
6823,"ENSG00000116337.14","AMPD2"
3442,"ENSG00000116350.14","SRSF4"
3922,"ENSG00000116353.14","MECR"
24423,"ENSG00000116396.12","KCNC4"
7804,"ENSG00000116406.17","EDEM3"
2805,"ENSG00000116455.12","WDR77"
3383,"ENSG00000116459.9","ATP5F1"
5532,"ENSG00000116473.13","RAP1A"
3963,"ENSG00000116478.10","HDAC1"
4130,"ENSG00000116489.11","CAPZA1"
9194,"ENSG00000116497.16","S100PBP"
2610,"ENSG00000116514.15","RNF19B"
2442,"ENSG00000116521.9","SCAMP3"
3646,"ENSG00000116525.12","TRIM62"
13296,"ENSG00000116539.9","ASH1L"
3977,"ENSG00000116544.10","DLGAP3"
7426,"ENSG00000116560.9","SFPQ"
4372,"ENSG00000116574.5","RHOU"
11967,"ENSG00000116580.17","GON4L"
9135,"ENSG00000116584.16","ARHGEF2"
1438,"ENSG00000116586.10","LAMTOR2"
6400,"ENSG00000116604.16","MEF2D"
10943,"ENSG00000116641.14","DOCK7"
1898,"ENSG00000116649.8","SRM"
2333,"ENSG00000116661.9","FBXO2"
1811,"ENSG00000116663.9","FBXO6"
10971,"ENSG00000116667.11","C1orf21"
4054,"ENSG00000116668.11","SWT1"
3324,"ENSG00000116670.13","MAD2L2"
6954,"ENSG00000116675.14","DNAJC6"
11370,"ENSG00000116678.17","LEPR"
7929,"ENSG00000116679.14","IVNS1ABP"
3281,"ENSG00000116685.14","KIAA2013"
4973,"ENSG00000116688.15","MFN2"
5044,"ENSG00000116690.10","PRG4"
2821,"ENSG00000116691.9","MIIP"
8317,"ENSG00000116698.19","SMG7"
2928,"ENSG00000116701.13","NCF2"
1339,"ENSG00000116703.13","PDC"
6162,"ENSG00000116704.7","SLC35D1"
2875,"ENSG00000116711.9","PLA2G4A"
2069,"ENSG00000116717.10","GADD45A"
2439,"ENSG00000116721.9","PRAMEF1"
1786,"ENSG00000116726.4","PRAMEF12"
4469,"ENSG00000116729.12","WLS"
10923,"ENSG00000116731.21","PRDM2"
2096,"ENSG00000116741.7","RGS2"
2610,"ENSG00000116745.6","RPE65"
9102,"ENSG00000116747.11","TROVE2"
2496,"ENSG00000116748.18","AMPD1"
6661,"ENSG00000116750.12","UCHL5"
1299,"ENSG00000116752.5","BCAS2"
8473,"ENSG00000116754.12","SRSF11"
2414,"ENSG00000116761.10","CTH"
2500,"ENSG00000116771.5","AGMAT"
2444,"ENSG00000116774.10","OLFML3"
4719,"ENSG00000116783.13","TNNI3K"
3774,"ENSG00000116785.12","CFHR3"
4122,"ENSG00000116786.10","PLEKHM2"
4085,"ENSG00000116791.12","CRYZ"
7170,"ENSG00000116793.14","PHTF1"
4240,"ENSG00000116809.10","ZBTB17"
1783,"ENSG00000116815.14","CD58"
2189,"ENSG00000116819.6","TFAP2E"
1679,"ENSG00000116824.4","CD2"
10181,"ENSG00000116830.10","TTF2"
7559,"ENSG00000116833.12","NR5A2"
12150,"ENSG00000116852.13","KIF21B"
3915,"ENSG00000116857.15","TMEM9"
1668,"ENSG00000116863.10","ADPRHL2"
5271,"ENSG00000116871.14","MAP7D1"
3847,"ENSG00000116874.10","WARS2"
1877,"ENSG00000116882.13","HAO2"
2788,"ENSG00000116885.17","OSCP1"
2916,"ENSG00000116898.10","MRPS15"
5100,"ENSG00000116903.7","EXOC8"
3173,"ENSG00000116906.10","GNPAT"
6241,"ENSG00000116918.12","TSNAX"
4434,"ENSG00000116922.13","C1orf109"
5167,"ENSG00000116954.7","RRAGC"
2568,"ENSG00000116957.11","TBCE"
5864,"ENSG00000116962.13","NID1"
9710,"ENSG00000116977.17","LGALS8"
1107,"ENSG00000116981.3","NT5C1A"
4962,"ENSG00000116983.11","HPCAL4"
11374,"ENSG00000116984.11","MTR"
5143,"ENSG00000116985.9","BMP8B"
5063,"ENSG00000116990.10","MYCL"
7641,"ENSG00000116991.9","SIPA1L2"
2474,"ENSG00000116996.8","ZP4"
6246,"ENSG00000117000.8","RLF"
5946,"ENSG00000117009.10","KMO"
3039,"ENSG00000117010.14","ZNF684"
4183,"ENSG00000117013.13","KCNQ4"
7235,"ENSG00000117016.8","RIMS3"
9475,"ENSG00000117020.15","AKT3"
6707,"ENSG00000117036.10","ETV3"
4783,"ENSG00000117054.12","ACADM"
4263,"ENSG00000117069.13","ST6GALNAC5"
4269,"ENSG00000117090.13","SLAMF1"
3274,"ENSG00000117091.8","CD48"
7754,"ENSG00000117114.18","LPHN2"
5984,"ENSG00000117115.11","PADI2"
2462,"ENSG00000117118.8","SDHB"
2915,"ENSG00000117122.12","MFAP2"
1728,"ENSG00000117133.9","RPF1"
12092,"ENSG00000117139.15","KDM5B"
3437,"ENSG00000117143.12","UAP1"
1864,"ENSG00000117148.7","ACTL8"
6939,"ENSG00000117151.11","CTBS"
4836,"ENSG00000117152.12","RGS4"
3552,"ENSG00000117153.14","KLHL12"
3085,"ENSG00000117154.10","IGSF21"
8639,"ENSG00000117155.15","SSX2IP"
6197,"ENSG00000117174.9","ZNHIT6"
2681,"ENSG00000117215.13","PLA2G2D"
4404,"ENSG00000117222.12","RBBP5"
4297,"ENSG00000117226.10","GBP3"
4992,"ENSG00000117228.9","GBP1"
4470,"ENSG00000117245.11","KIF17"
5557,"ENSG00000117262.17","GPR89A"
6831,"ENSG00000117266.14","CDK18"
3882,"ENSG00000117280.11","RAB29"
3971,"ENSG00000117281.14","CD160"
7265,"ENSG00000117298.13","ECE1"
5658,"ENSG00000117305.13","HMGCL"
3978,"ENSG00000117308.13","GALE"
1797,"ENSG00000117318.8","ID3"
4885,"ENSG00000117322.15","CR2"
8708,"ENSG00000117335.17","CD46"
5373,"ENSG00000117360.11","PRPF3"
3473,"ENSG00000117362.11","APH1A"
6766,"ENSG00000117385.14","P3H1"
4927,"ENSG00000117394.18","SLC2A1"
3561,"ENSG00000117395.9","EBNA1BP2"
2038,"ENSG00000117399.12","CDC20"
2128,"ENSG00000117400.13","MPL"
2658,"ENSG00000117407.15","ARTN"
5083,"ENSG00000117408.9","IPO13"
3535,"ENSG00000117410.12","ATP6V0B"
3772,"ENSG00000117411.15","B4GALT2"
2642,"ENSG00000117419.13","ERI3"
5149,"ENSG00000117425.12","PTCH2"
3121,"ENSG00000117448.12","AKR1A1"
1522,"ENSG00000117450.12","PRDX1"
7410,"ENSG00000117461.13","PIK3R3"
2366,"ENSG00000117472.8","TSPAN1"
3820,"ENSG00000117475.12","BLZF1"
3961,"ENSG00000117477.11","CCDC181"
3671,"ENSG00000117479.11","SLC19A2"
2776,"ENSG00000117480.14","FAAH"
8468,"ENSG00000117481.9","NSUN4"
9423,"ENSG00000117500.11","TMED5"
3831,"ENSG00000117501.13","MROH9"
10949,"ENSG00000117505.11","DR1"
2534,"ENSG00000117507.4","FMO6P"
2838,"ENSG00000117519.14","CNN3"
13921,"ENSG00000117523.14","PRRC2C"
2875,"ENSG00000117525.12","F3"
7519,"ENSG00000117528.10","ABCD3"
5159,"ENSG00000117533.13","VAMP4"
2970,"ENSG00000117543.18","DPH5"
1888,"ENSG00000117560.7","FASLG"
12937,"ENSG00000117569.17","PTBP2"
3942,"ENSG00000117586.9","TNFSF4"
2367,"ENSG00000117592.8","PRDX6"
3689,"ENSG00000117593.9","DARS2"
1513,"ENSG00000117594.8","HSD11B1"
4915,"ENSG00000117595.9","IRF6"
10376,"ENSG00000117597.16","DIEXF"
4571,"ENSG00000117598.10","LPPR5"
5540,"ENSG00000117600.11","LPPR4"
1768,"ENSG00000117601.12","SERPINC1"
7077,"ENSG00000117602.10","RCAN3"
3370,"ENSG00000117614.8","SYF2"
6804,"ENSG00000117616.16","RSRP1"
6241,"ENSG00000117620.11","SLC35A3"
9092,"ENSG00000117625.12","RCOR3"
6261,"ENSG00000117632.19","STMN1"
5817,"ENSG00000117640.16","MTFR1L"
9026,"ENSG00000117643.13","MAN1C1"
3095,"ENSG00000117650.11","NEK2"
5884,"ENSG00000117676.12","RPS6KA1"
5596,"ENSG00000117682.15","DHDDS"
1297,"ENSG00000117691.8","NENF"
4091,"ENSG00000117697.13","NSL1"
8928,"ENSG00000117707.14","PROX1"
9246,"ENSG00000117713.16","ARID1A"
11690,"ENSG00000117724.11","CENPF"
2019,"ENSG00000117748.8","RPA2"
2819,"ENSG00000117751.16","PPP1R8"
3846,"ENSG00000117758.12","STX12"
2597,"ENSG00000117791.14","MARC2"
4535,"ENSG00000117834.11","SLC5A9"
9523,"ENSG00000117859.17","OSBPL9"
3630,"ENSG00000117862.10","TXNDC12"
7098,"ENSG00000117868.14","ESYT2"
3661,"ENSG00000117877.9","CD3EAP"
7510,"ENSG00000117899.9","MESDC2"
10019,"ENSG00000117906.12","RCN2"
4976,"ENSG00000117971.10","CHRNB4"
18598,"ENSG00000117983.16","MUC5B"
2999,"ENSG00000117984.11","CTSD"
2778,"ENSG00000118004.16","COLEC11"
7846,"ENSG00000118007.11","STAG1"
1771,"ENSG00000118017.3","A4GNT"
8639,"ENSG00000118046.13","STK11"
21961,"ENSG00000118058.19","KMT2A"
3182,"ENSG00000118094.10","TREH"
3814,"ENSG00000118096.6","IFT46"
3438,"ENSG00000118113.10","MMP8"
1424,"ENSG00000118137.8","APOA1"
4655,"ENSG00000118156.11","ZNF541"
5546,"ENSG00000118160.12","SLC8A2"
2124,"ENSG00000118162.12","KPTN"
1477,"ENSG00000118181.9","RPS25"
7277,"ENSG00000118193.10","KIF14"
7259,"ENSG00000118194.17","TNNT2"
4470,"ENSG00000118197.12","DDX59"
7777,"ENSG00000118200.13","CAMSAP2"
7890,"ENSG00000118217.5","ATF6"
619,"ENSG00000118231.4","CRYGD"
3056,"ENSG00000118242.14","MREG"
407,"ENSG00000118245.2","TNP1"
6079,"ENSG00000118246.12","FASTKD2"
13896,"ENSG00000118257.15","NRP2"
9575,"ENSG00000118260.13","CREB1"
9262,"ENSG00000118263.13","KLF7"
2173,"ENSG00000118271.8","TTR"
5306,"ENSG00000118276.10","B4GALT6"
1351,"ENSG00000118292.7","C1orf54"
3833,"ENSG00000118298.9","CA14"
2952,"ENSG00000118307.17","CASC1"
5159,"ENSG00000118308.13","LRMP"
11310,"ENSG00000118322.11","ATP10B"
2982,"ENSG00000118363.10","SPCS2"
5233,"ENSG00000118369.11","USP35"
3042,"ENSG00000118402.5","ELOVL4"
8906,"ENSG00000118407.13","FILIP1"
8171,"ENSG00000118412.11","CASP8AP2"
1014,"ENSG00000118418.13","HMGN3"
6394,"ENSG00000118420.15","UBE3D"
6357,"ENSG00000118432.12","CNR1"
1710,"ENSG00000118434.7","SPACA1"
4595,"ENSG00000118454.11","ANKRD13C"
10477,"ENSG00000118473.20","SGIP1"
10378,"ENSG00000118482.10","PHF3"
1085,"ENSG00000118491.9","ZC2HC1B"
7773,"ENSG00000118492.15","ADGB"
8719,"ENSG00000118495.17","PLAGL1"
9009,"ENSG00000118496.4","FBXO30"
5051,"ENSG00000118503.13","TNFAIP3"
4394,"ENSG00000118507.14","AKAP7"
1217,"ENSG00000118508.4","RAB32"
5493,"ENSG00000118513.17","MYB"
2868,"ENSG00000118514.12","ALDH8A1"
9992,"ENSG00000118515.10","SGK1"
3508,"ENSG00000118518.14","RNF146"
1965,"ENSG00000118520.12","ARG1"
2339,"ENSG00000118523.5","CTGF"
4551,"ENSG00000118526.6","TCF21"
5691,"ENSG00000118557.14","PMFBP1"
4573,"ENSG00000118564.13","FBXL5"
10982,"ENSG00000118579.10","MED28"
13665,"ENSG00000118596.10","SLC16A7"
7804,"ENSG00000118600.10","TMEM5"
6845,"ENSG00000118620.11","ZNF430"
990,"ENSG00000118640.9","VAMP8"
3940,"ENSG00000118655.4","DCLRE1B"
1761,"ENSG00000118680.11","MYL12B"
7721,"ENSG00000118689.13","FOXO3"
4250,"ENSG00000118690.11","ARMC2"
570,"ENSG00000118702.8","GHRH"
2819,"ENSG00000118705.15","RPN2"
3784,"ENSG00000118707.8","TGIF2"
2769,"ENSG00000118729.11","CASQ2"
4483,"ENSG00000118733.15","OLFM3"
5498,"ENSG00000118762.6","PKD2"
4848,"ENSG00000118777.9","ABCG2"
2321,"ENSG00000118785.12","SPP1"
3420,"ENSG00000118804.8","FAM47E-STBD1"
3741,"ENSG00000118816.8","CCNI"
2236,"ENSG00000118849.8","RARRES1"
5288,"ENSG00000118855.17","MFSD1"
10344,"ENSG00000118873.14","RAB3GAP2"
3128,"ENSG00000118894.13","EEF2KMT"
7686,"ENSG00000118898.14","PPL"
8551,"ENSG00000118900.13","UBN1"
11090,"ENSG00000118922.15","KLF12"
1905,"ENSG00000118939.16","UCHL3"
8326,"ENSG00000118946.10","PCDH17"
9059,"ENSG00000118960.11","HS1BP3"
4433,"ENSG00000118961.13","C2orf43"
7836,"ENSG00000118965.13","WDR35"
7157,"ENSG00000118971.6","CCND2"
3018,"ENSG00000118972.1","FGF23"
7246,"ENSG00000118985.13","ELL2"
21324,"ENSG00000118997.12","DNAH7"
10961,"ENSG00000119004.13","CYP20A1"
1103,"ENSG00000119013.7","NDUFB3"
7105,"ENSG00000119041.9","GTF3C3"
10958,"ENSG00000119042.15","SATB2"
3291,"ENSG00000119048.6","UBE2B"
9193,"ENSG00000119121.20","TRPM6"
7904,"ENSG00000119125.15","GDA"
5175,"ENSG00000119138.4","KLF9"
7306,"ENSG00000119139.15","TJP2"
1741,"ENSG00000119147.8","C2orf40"
6678,"ENSG00000119185.11","ITGB1BP1"
3769,"ENSG00000119203.12","CPSF3"
3211,"ENSG00000119227.6","PIGZ"
7035,"ENSG00000119231.9","SENP5"
8223,"ENSG00000119242.7","CCDC92"
5161,"ENSG00000119280.15","C1orf198"
9326,"ENSG00000119283.14","TRIM67"
9049,"ENSG00000119285.9","HEATR1"
8239,"ENSG00000119314.14","PTBP3"
4615,"ENSG00000119318.11","RAD23B"
11060,"ENSG00000119321.7","FKBP15"
3131,"ENSG00000119326.13","CTNNAL1"
2758,"ENSG00000119328.10","FAM206A"
2604,"ENSG00000119333.10","WDR34"
4355,"ENSG00000119335.15","SET"
5624,"ENSG00000119383.18","PPP2R4"
3527,"ENSG00000119392.13","GLE1"
4304,"ENSG00000119396.9","RAB14"
9417,"ENSG00000119397.15","CNTRL"
3780,"ENSG00000119401.10","TRIM32"
11263,"ENSG00000119402.15","FBXW2"
6733,"ENSG00000119403.12","PHF19"
4419,"ENSG00000119408.15","NEK6"
2339,"ENSG00000119411.10","BSPRY"
4443,"ENSG00000119414.10","PPP6C"
844,"ENSG00000119421.6","NDUFA8"
2105,"ENSG00000119431.8","HDHD3"
5193,"ENSG00000119446.12","RBM18"
2502,"ENSG00000119457.7","SLC46A2"
3455,"ENSG00000119471.13","HSDL2"
6741,"ENSG00000119487.15","MAPKAP1"
6314,"ENSG00000119508.16","NR4A3"
5943,"ENSG00000119509.11","INVS"
3137,"ENSG00000119514.6","GALNT12"
10256,"ENSG00000119522.14","DENND1A"
2983,"ENSG00000119523.9","ALG2"
8429,"ENSG00000119535.16","CSF3R"
9287,"ENSG00000119537.14","KDSR"
4315,"ENSG00000119541.8","VPS4B"
16234,"ENSG00000119547.5","ONECUT2"
5111,"ENSG00000119559.14","C19orf25"
3418,"ENSG00000119574.11","ZBTB45"
14876,"ENSG00000119596.16","YLPM1"
5581,"ENSG00000119599.15","DCAF4"
4566,"ENSG00000119608.11","PROX2"
2995,"ENSG00000119614.2","VSX2"
4747,"ENSG00000119616.10","FCF1"
5962,"ENSG00000119630.12","PGF"
1662,"ENSG00000119632.3","IFI27L2"
4620,"ENSG00000119636.14","CCDC176"
10787,"ENSG00000119638.11","NEK9"
1841,"ENSG00000119640.7","ACYP1"
4172,"ENSG00000119650.11","IFT43"
2749,"ENSG00000119655.7","NPC2"
8884,"ENSG00000119661.13","DNAL1"
4157,"ENSG00000119669.4","IRF2BPL"
2393,"ENSG00000119673.13","ACOT2"
9091,"ENSG00000119681.10","LTBP2"
7308,"ENSG00000119682.15","AREL1"
8363,"ENSG00000119684.14","MLH3"
